; DOASIS Fit Result File
; Date and Time of Creation: 2/14/2017 17:01:40
; DOASIS Version: 3.2.5029
; Fit Scenario File Name: D:\Car-MAX-DOAS\JS\NO2_O4(405-450nm)_Diff.fs
; 
; 
Fit Coefficient (NO2_298K_(425-490nm))	Fit Coefficient Error (NO2_298K_(425-490nm))	Shift (NO2_298K_(425-490nm))	Shift Error (NO2_298K_(425-490nm))	Squeeze (NO2_298K_(425-490nm))	Squeeze Error (NO2_298K_(425-490nm))	Quadratic Squeeze (NO2_298K_(425-490nm))	Quadratic Squeeze Error (NO2_298K_(425-490nm))	Cubic Squeeze (NO2_298K_(425-490nm))	Cubic Squeeze Error (NO2_298K_(425-490nm))	Fit Coefficient (NO2_220K_(425-490nm))	Fit Coefficient Error (NO2_220K_(425-490nm))	Shift (NO2_220K_(425-490nm))	Shift Error (NO2_220K_(425-490nm))	Squeeze (NO2_220K_(425-490nm))	Squeeze Error (NO2_220K_(425-490nm))	Quadratic Squeeze (NO2_220K_(425-490nm))	Quadratic Squeeze Error (NO2_220K_(425-490nm))	Cubic Squeeze (NO2_220K_(425-490nm))	Cubic Squeeze Error (NO2_220K_(425-490nm))	Fit Coefficient (O3_223K_(425-490nm))	Fit Coefficient Error (O3_223K_(425-490nm))	Shift (O3_223K_(425-490nm))	Shift Error (O3_223K_(425-490nm))	Squeeze (O3_223K_(425-490nm))	Squeeze Error (O3_223K_(425-490nm))	Quadratic Squeeze (O3_223K_(425-490nm))	Quadratic Squeeze Error (O3_223K_(425-490nm))	Cubic Squeeze (O3_223K_(425-490nm))	Cubic Squeeze Error (O3_223K_(425-490nm))	Fit Coefficient (O4_293K_(425-490nm))	Fit Coefficient Error (O4_293K_(425-490nm))	Shift (O4_293K_(425-490nm))	Shift Error (O4_293K_(425-490nm))	Squeeze (O4_293K_(425-490nm))	Squeeze Error (O4_293K_(425-490nm))	Quadratic Squeeze (O4_293K_(425-490nm))	Quadratic Squeeze Error (O4_293K_(425-490nm))	Cubic Squeeze (O4_293K_(425-490nm))	Cubic Squeeze Error (O4_293K_(425-490nm))	Fit Coefficient (H2O_(425-490nm))	Fit Coefficient Error (H2O_(425-490nm))	Shift (H2O_(425-490nm))	Shift Error (H2O_(425-490nm))	Squeeze (H2O_(425-490nm))	Squeeze Error (H2O_(425-490nm))	Quadratic Squeeze (H2O_(425-490nm))	Quadratic Squeeze Error (H2O_(425-490nm))	Cubic Squeeze (H2O_(425-490nm))	Cubic Squeeze Error (H2O_(425-490nm))	Fit Coefficient (Ring_(425-490nm))	Fit Coefficient Error (Ring_(425-490nm))	Shift (Ring_(425-490nm))	Shift Error (Ring_(425-490nm))	Squeeze (Ring_(425-490nm))	Squeeze Error (Ring_(425-490nm))	Quadratic Squeeze (Ring_(425-490nm))	Quadratic Squeeze Error (Ring_(425-490nm))	Cubic Squeeze (Ring_(425-490nm))	Cubic Squeeze Error (Ring_(425-490nm))	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Poly. Coeff. 4	Poly. Coeff. Error 4	Poly. Coeff. 5	Poly. Coeff. Error 5	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	AzimuthAngle	Delta	Deviation	ElevationAngle	ExposureTime	FileName	Latitude	Longitude	Name	NumScans	Pressure	ScanGeometry	StartDateAndTime	StopDateAndTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
2.63968241382474E+16	5.57629795736689E+15	0.219130850210523	0.129849714023691	0.992448719410646	0.00434533900274859	0	0	0	0	-2.60605479743237E+16	1.97027977921637E+16	0.219130850210523	0.129849714023691	0.992448719410646	0.00434533900274859	0	0	0	0	2.40027558758067E+19	1.39658871751617E+19	0.219130850210523	0.129849714023691	0.992448719410646	0.00434533900274859	0	0	0	0	-2.49373867954847E+43	2.50609050801917E+43	0.219130850210523	0.129849714023691	0.992448719410646	0.00434533900274859	0	0	0	0	3.33000185522501E+22	4.55242668164324E+22	0.219130850210523	0.129849714023691	0.992448719410646	0.00434533900274859	0	0	0	0	-9.14179272000788E+25	2.94802468612706E+24	0.0806947977592974	0.0199929899537302	0.996287825831312	0.000887651323713155	0	0	0	0	0.00224529639596421	0.0245639759746762	0.00317399360486715	5	316.909105164011	599.087770164136	-2.53841975258134	6.8916281831373	0.00658585507477478	0.0319182158639696	-3.4989604847113E-06	7.44303260699641E-05	-9.27530476428015E-09	8.74017647429116E-08	1.03150543282075E-11	4.13389835047942E-11	2.85523296766106E-06	7.78711168779766E-05	0	0.473407390949967	0.109554568498359	0	1484.23444307767	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000145	31.7320404052734	117.196136474609	Meas	13	0	SAZ: 72.9087905383408 SZA: 138.930722687288 LAZ: 219.184394232639 LAZ: 30.8316229132698 Date: 2/13/2017 03:06:15 Lat.: 31.7320404052734 Lon.: 117.196136474609 TimeZoneOffset: 08:00:00	2017-02-13 03:06:15	2017-02-13 03:06:34	0	08:00:00	0.7171455061816672	0.002116151143877247	30.0528		02/13/2017 03:05:50	02/13/2017 03:06:10	90.3528		0.0120022034788617
2.90446657078823E+16	5.35092669755425E+15	0.212189379666807	0.101907813420829	0.99167369728302	0.00335998734853862	0	0	0	0	-1.84113866091065E+16	1.88247316508987E+16	0.212189379666807	0.101907813420829	0.99167369728302	0.00335998734853862	0	0	0	0	4.80120746597952E+19	1.33473231846032E+19	0.212189379666807	0.101907813420829	0.99167369728302	0.00335998734853862	0	0	0	0	-2.67316754746428E+42	2.41085339343208E+43	0.212189379666807	0.101907813420829	0.99167369728302	0.00335998734853862	0	0	0	0	7.37838104968454E+22	4.35425855741822E+22	0.212189379666807	0.101907813420829	0.99167369728302	0.00335998734853862	0	0	0	0	-9.01814213857271E+25	2.8333273015774E+24	0.0629423219687106	0.0191490483221373	0.997134248323568	0.00085068252918331	0	0	0	0	0.00212857651585479	0.022050415410619	0.00304414736263075	9	11.2790132494799	NaN	0.0251187469151548	NaN	-0.000708081849558695	NaN	2.66035905774444E-06	NaN	-3.85250615259375E-09	NaN	1.93958612664783E-12	NaN	2.62098112955224E-06	7.58200728246184E-05	0	0.473860051554595	0.107671321411347	0	1527.88162231445	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000146	31.7286052703857	117.199798583984	Meas	13	0	SAZ: 72.9965728248024 SZA: 138.847383213473 LAZ: 219.350364149067 LAZ: 30.8839653634301 Date: 2/13/2017 03:06:39 Lat.: 31.7286052703857 Lon.: 117.199798583984 TimeZoneOffset: 08:00:00	2017-02-13 03:06:39	2017-02-13 03:06:59	0	08:00:00	0.7208885057469597	0.002439147133715817	30.0528		02/13/2017 03:05:50	02/13/2017 03:06:10	90.3528		0.0115931134544656
1.67340106375067E+16	2.81142080130237E+15	0.13224613739323	0.0624967965077947	0.994149155336606	0.00197958189300205	0	0	0	0	1.82349956319088E+16	9.79264422328874E+15	0.13224613739323	0.0624967965077947	0.994149155336606	0.00197958189300205	0	0	0	0	-2.75794915655957E+19	6.82779560266644E+18	0.13224613739323	0.0624967965077947	0.994149155336606	0.00197958189300205	0	0	0	0	-1.07493802688988E+43	1.20842354398554E+43	0.13224613739323	0.0624967965077947	0.994149155336606	0.00197958189300205	0	0	0	0	1.11009826054536E+22	2.18887119922289E+22	0.13224613739323	0.0624967965077947	0.994149155336606	0.00197958189300205	0	0	0	0	1.39259187205848E+25	1.4868097645699E+24	-0.243074597104512	0.0678484057105058	1.00227813572628	0.00291812518355987	0	0	0	0	0.00208689470947589	0.0116342952775575	0.0015904802412294	4	32.0006051853972	92.1689359619571	-0.318070242636165	0.927132692427274	0.00116505895316533	0.00404148075802605	-1.83745818170459E-06	9.92589230188277E-06	9.8464167323787E-10	1.33532022393204E-08	1.32475725335187E-13	7.43623412154132E-12	1.40148831573517E-06	7.50740478934585E-05	0	0.240585518659996	0.0708298662350197	0	1001.78489685059	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000148	31.7267055511475	117.209983825684	Meas	20	0	SAZ: 73.1817013119476 SZA: 138.663215459044 LAZ: 219.706028450693 LAZ: 31.0035394692588 Date: 2/13/2017 03:07:31 Lat.: 31.7267055511475 Lon.: 117.209983825684 TimeZoneOffset: 08:00:00	2017-02-13 03:07:31	2017-02-13 03:07:51	0	08:00:00	1.064711382164904	0.002230408258860248	149.7528		02/13/2017 03:07:05	02/13/2017 03:07:25	90.3528		0.00501686995087079
2.59752478953832E+16	3.22700264804641E+15	0.156891458420454	0.0683280884654447	0.994721284262832	0.00222726695938227	0	0	0	0	-1.22250685155677E+16	1.12559502504957E+16	0.156891458420454	0.0683280884654447	0.994721284262832	0.00222726695938227	0	0	0	0	3.26922073062458E+19	7.79919126253349E+18	0.156891458420454	0.0683280884654447	0.994721284262832	0.00222726695938227	0	0	0	0	3.54866315196072E+43	1.36061437227101E+43	0.156891458420454	0.0683280884654447	0.994721284262832	0.00222726695938227	0	0	0	0	8.39163378144056E+21	2.49617542736611E+22	0.156891458420454	0.0683280884654447	0.994721284262832	0.00222726695938227	0	0	0	0	-1.84625481971426E+25	1.72359613750837E+24	0.163195646528596	0.0592452225273704	0.995627361754455	0.00256813198471615	0	0	0	0	0.00171029008571988	0.0186115337031252	0.0018289970658391	4	-94.7855594804675	NaN	0.831830399561183	NaN	-0.00263988397271946	NaN	3.30932883584983E-06	NaN	-5.69987054679951E-10	NaN	-1.25802288915743E-12	NaN	8.14687953542749E-07	6.79632992173748E-05	0	0.286432395336349	0.0545964187768712	0	1070.65672623484	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000149	31.7267189025879	117.215484619141	Meas	19	0	SAZ: 73.2697910739545 SZA: 138.573846984488 LAZ: 219.876161898853 LAZ: 31.0623863378125 Date: 2/13/2017 03:07:56 Lat.: 31.7267189025879 Lon.: 117.215484619141 TimeZoneOffset: 08:00:00	2017-02-13 03:07:56	2017-02-13 03:08:16	0	08:00:00	0.8403283513588836	0.0019736494648217944	149.7528		02/13/2017 03:07:05	02/13/2017 03:07:25	90.3528		0.0029807689432595
2.23451615915209E+16	3.95729623740651E+15	0.338092676104829	0.0960387121343377	0.988537398825573	0.00311755208042394	0	0	0	0	-1.20244332587862E+16	1.39102037444968E+16	0.338092676104829	0.0960387121343377	0.988537398825573	0.00311755208042394	0	0	0	0	4.90755647454782E+18	9.7716493075549E+18	0.338092676104829	0.0960387121343377	0.988537398825573	0.00311755208042394	0	0	0	0	-1.89830945970457E+43	1.75937172645694E+43	0.338092676104829	0.0960387121343377	0.988537398825573	0.00311755208042394	0	0	0	0	6.15632329916041E+22	3.19274442941822E+22	0.338092676104829	0.0960387121343377	0.988537398825573	0.00311755208042394	0	0	0	0	-6.79118449079821E+25	2.09107240249886E+24	0.0376972134613268	0.0187727904033479	0.999387589466152	0.000833999180325373	0	0	0	0	0.00152950968136395	0.0149606098161829	0.00224557039177225	6	38.2859806775972	1233.92021100132	-0.301463662728721	14.1893752151367	0.000816599833742763	0.0652784299559536	-7.72864570819843E-07	0.000150193386759972	-1.27045627198092E-10	1.72839357668229E-07	3.92489860649433E-13	7.95925690220428E-11	9.14463661146248E-07	6.42710920481674E-05	0	0.357526980086533	0.0776746503479811	0	1376.21612548828	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000151	31.7266788482666	117.227180480957	Meas	15	0	SAZ: 73.4491694832454 SZA: 138.391040480308 LAZ: 220.222342712476 LAZ: 31.1832751500506 Date: 2/13/2017 03:08:47 Lat.: 31.7266788482666 Lon.: 117.227180480957 TimeZoneOffset: 08:00:00	2017-02-13 03:08:47	2017-02-13 03:09:08	0	08:00:00	0.7789228803789249	0.002325923005409693	30.0528		02/13/2017 03:08:22	02/13/2017 03:08:42	90.3528		0.00603335130668112
3.09824057495766E+16	4.39122571790971E+15	0.433949230093475	0.0983343969153965	0.98768032079385	0.00337397598536055	0	0	0	0	-4.1130582075772E+16	1.5567291251875E+16	0.433949230093475	0.0983343969153965	0.98768032079385	0.00337397598536055	0	0	0	0	5.52686101487139E+19	1.09018382130834E+19	0.433949230093475	0.0983343969153965	0.98768032079385	0.00337397598536055	0	0	0	0	3.81958653208316E+43	1.94302172156137E+43	0.433949230093475	0.0983343969153965	0.98768032079385	0.00337397598536055	0	0	0	0	4.10348657220836E+22	3.54907930827739E+22	0.433949230093475	0.0983343969153965	0.98768032079385	0.00337397598536055	0	0	0	0	-7.2733828180805E+25	2.32684412895029E+24	0.0866673319721549	0.0202146933431964	0.996372035354548	0.000886668008401687	0	0	0	0	0.00182253239839866	0.0186233716826901	0.00250999541444305	5	-378.829618700471	205.64980510555	3.1879624640538	2.16608370831909	-0.00903704181536804	0.00940358296472946	7.2225460753091E-06	2.14254125999826E-05	8.00454480714784E-09	2.5826666030114E-08	-1.15191320506648E-11	1.30566897727E-11	2.04912610037148E-06	7.01579988122135E-05	0	0.36703190499512	0.0817878630674237	0	1446.55854361398	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000152	31.7266712188721	117.232566833496	Meas	14	0	SAZ: 73.5397453384231 SZA: 138.298245947922 LAZ: 220.397005014823 LAZ: 31.2449223792573 Date: 2/13/2017 03:09:13 Lat.: 31.7266712188721 Lon.: 117.232566833496 TimeZoneOffset: 08:00:00	2017-02-13 03:09:13	2017-02-13 03:09:33	0	08:00:00	0.7625713988041895	0.002511956592491061	30.0528		02/13/2017 03:08:22	02/13/2017 03:08:42	90.3528		0.00668925454513565
1.0420709630618E+16	3.00351988159489E+15	0.0987505192221853	0.0833613908268489	0.995656307403381	0.00258121271801003	0	0	0	0	2.46487063304503E+16	1.03958833514648E+16	0.0987505192221853	0.0833613908268489	0.995656307403381	0.00258121271801003	0	0	0	0	-7.48449435918684E+19	7.28902597709408E+18	0.0987505192221853	0.0833613908268489	0.995656307403381	0.00258121271801003	0	0	0	0	-7.52824682084976E+43	1.28360710239261E+43	0.0987505192221853	0.0833613908268489	0.995656307403381	0.00258121271801003	0	0	0	0	4.62420512459873E+22	2.32386220210424E+22	0.0987505192221853	0.0833613908268489	0.995656307403381	0.00258121271801003	0	0	0	0	-9.79717590252576E+24	1.59758291994045E+24	0.140485754800626	0.102799623483073	1.00656539852993	0.00453044764347332	0	0	0	0	0.00218556896354019	0.00998220556473531	0.00168841633089862	34	710.66960010135	NaN	-5.95506938182995	NaN	0.0168026790650208	NaN	-1.34242096738158E-05	NaN	-1.45075125216134E-08	NaN	2.08565295868886E-11	NaN	-1.32387865905181E-05	7.68284057700221E-05	0	0.269530286267689	0.0654912474904024	0	1052.81588905736	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000154	31.7266998291016	117.241722106934	Meas	19	0	SAZ: 73.7154831075967 SZA: 138.11724012747 LAZ: 220.735611250052 LAZ: 31.3657213430838 Date: 2/13/2017 03:10:04 Lat.: 31.7266998291016 Lon.: 117.241722106934 TimeZoneOffset: 08:00:00	2017-02-13 03:10:04	2017-02-13 03:10:25	0	08:00:00	1.0326815387927841	0.002014263301020694	149.7528		02/13/2017 03:09:39	02/13/2017 03:09:59	90.3528		0.00428910349784914
1.33053559350884E+16	2.99539431387892E+15	0.185838817015895	0.0853123291333705	0.993402000708767	0.00265217380685336	0	0	0	0	1.24232615210617E+16	1.04154848890924E+16	0.185838817015895	0.0853123291333705	0.993402000708767	0.00265217380685336	0	0	0	0	-6.39280922381271E+19	7.28669969302447E+18	0.185838817015895	0.0853123291333705	0.993402000708767	0.00265217380685336	0	0	0	0	-6.6048667416743E+43	1.28877671604806E+43	0.185838817015895	0.0853123291333705	0.993402000708767	0.00265217380685336	0	0	0	0	6.97176636854882E+22	2.33491721627743E+22	0.185838817015895	0.0853123291333705	0.993402000708767	0.00265217380685336	0	0	0	0	-1.98446097912188E+25	1.58523572473383E+24	0.0281021962967472	0.0494493029777516	1.00359701768816	0.00217135124236707	0	0	0	0	0.00178981640612939	0.00995138637008389	0.00168771701759565	4	608.779708756054	204.830481773379	-5.10793807739164	2.28597874081672	0.0144906745580562	0.0103668834502832	-1.19708973456025E-05	2.39613223237743E-05	-1.1484546008525E-08	2.82665144103348E-08	1.71908856242526E-11	1.36001741609834E-11	1.7764272027268E-06	6.95254496618481E-05	0	0.135576618199851	0.0329440709655942	0	1111.3928688897	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000155	31.7272472381592	117.246513366699	Meas	18	0	SAZ: 73.8042217527481 SZA: 138.024650482235 LAZ: 220.906995281717 LAZ: 31.4280889615048 Date: 2/13/2017 03:10:30 Lat.: 31.7272472381592 Lon.: 117.246513366699 TimeZoneOffset: 08:00:00	2017-02-13 03:10:30	2017-02-13 03:10:50	0	08:00:00	0.9687546971827893	0.0026104274920630225	149.7528		02/13/2017 03:09:39	02/13/2017 03:09:59	90.3528		0.0010853118117861
3.40510467923301E+16	8.89113724850968E+15	0.177884828448624	0.184085184021983	0.994471777754987	0.00568929074313262	0	0	0	0	-4.82493561552252E+16	3.14240189316484E+16	0.177884828448624	0.184085184021983	0.994471777754987	0.00568929074313262	0	0	0	0	-2.36761830531107E+19	2.20356495275079E+19	0.177884828448624	0.184085184021983	0.994471777754987	0.00568929074313262	0	0	0	0	-1.97143357335229E+44	3.88534739778818E+43	0.177884828448624	0.184085184021983	0.994471777754987	0.00568929074313262	0	0	0	0	1.63447698586528E+23	7.14228809289038E+22	0.177884828448624	0.184085184021983	0.994471777754987	0.00568929074313262	0	0	0	0	-1.30267223508941E+26	4.65030934217179E+24	-0.0846990780790802	0.0224475567485938	1.00389060143639	0.000993240544371088	0	0	0	0	0.003948338794063	0.0328420421212431	0.00499666040139983	7	1403.89512349546	561.15740384303	-11.4283934387645	6.46574813701906	0.0304114570562968	0.030440812175785	-1.80855332627949E-05	7.31471528454823E-05	-3.97553567449671E-08	8.94317727636843E-08	4.64997162245573E-11	4.43105197481413E-11	6.12905930413553E-06	0.000103263483036911	0	0.55006538530584	0.125574350169127	0	1514.58725562462	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000157	31.7268905639648	117.258583068848	Meas	13	0	SAZ: 73.9811678420477 SZA: 137.841127108247 LAZ: 221.247201386046 LAZ: 31.5514492895963 Date: 2/13/2017 03:11:21 Lat.: 31.7268905639648 Lon.: 117.258583068848 TimeZoneOffset: 08:00:00	2017-02-13 03:11:21	2017-02-13 03:11:41	0	08:00:00	0.5766348955048078	0.003597160651423185	30.0528		02/13/2017 03:10:56	02/13/2017 03:11:16	90.3528		0.0157689174203986
2.9882400872749E+16	6.53171633633236E+15	0.231376806892917	0.134220530724202	0.993082556528287	0.00428798472367298	0	0	0	0	-2.87711074858752E+16	2.30015097444763E+16	0.231376806892917	0.134220530724202	0.993082556528287	0.00428798472367298	0	0	0	0	7.08766334479127E+18	1.60863598797955E+19	0.231376806892917	0.134220530724202	0.993082556528287	0.00428798472367298	0	0	0	0	-7.54732155285654E+43	2.84397653363845E+43	0.231376806892917	0.134220530724202	0.993082556528287	0.00428798472367298	0	0	0	0	1.1662277096782E+23	5.22277424840706E+22	0.231376806892917	0.134220530724202	0.993082556528287	0.00428798472367298	0	0	0	0	-9.75023676704866E+25	3.45910303024105E+24	0.0896579965479069	0.0220590999764075	0.995867671066118	0.000972710646407751	0	0	0	0	0.00283041132684767	0.0257590991176659	0.00368944822128625	7	612.38707985229	NaN	-4.98167953605825	NaN	0.0133256161766051	NaN	-8.45428696707051E-06	NaN	-1.58916892926271E-08	NaN	1.90963893564076E-11	NaN	3.8243070072197E-06	8.74307775689019E-05	0	0.489597440000838	0.107489238200593	0	1444.99901362828	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000158	31.7266407012939	117.263763427734	Meas	14	0	SAZ: 74.0670423910637 SZA: 137.751727409424 LAZ: 221.412065049889 LAZ: 31.6117495812051 Date: 2/13/2017 03:11:46 Lat.: 31.7266407012939 Lon.: 117.263763427734 TimeZoneOffset: 08:00:00	2017-02-13 03:11:46	2017-02-13 03:12:06	0	08:00:00	0.6478417249059459	0.0031723809760412602	30.0528		02/13/2017 03:10:56	02/13/2017 03:11:16	90.3528		0.0115539363289438
1.22903568224829E+16	3.27527009205282E+15	0.00924511833683336	0.0942005241204184	0.997926732086188	0.00296019283675777	0	0	0	0	1.48751843800505E+16	1.14930474108817E+16	0.00924511833683336	0.0942005241204184	0.997926732086188	0.00296019283675777	0	0	0	0	-6.15684258188841E+19	7.95092626760792E+18	0.00924511833683336	0.0942005241204184	0.997926732086188	0.00296019283675777	0	0	0	0	-2.28281540534854E+43	1.41229994309543E+43	0.00924511833683336	0.0942005241204184	0.997926732086188	0.00296019283675777	0	0	0	0	5.14051113315722E+22	2.55596256598175E+22	0.00924511833683336	0.0942005241204184	0.997926732086188	0.00296019283675777	0	0	0	0	7.12787729505407E+24	1.76754181248537E+24	-0.267950456519662	0.145144028373509	0.992100163719324	0.00626754348103487	0	0	0	0	0.0023160020555191	0.0137811124649001	0.00184526772782886	10	303.926999312005	275.482461211629	-2.63233565280599	3.24079414544371	0.0080009023169815	0.0154211016722614	-8.65443364165306E-06	3.70607893038106E-05	-1.56866303142082E-09	4.49098626817774E-08	6.14872177133488E-12	2.19117302213445E-11	5.01103912105563E-06	7.90877161292129E-05	0	0.149316046413466	0.0425180016502257	0	1133.6579852634	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000160	31.7265872955322	117.273750305176	Meas	18	0	SAZ: 74.2405623254081 SZA: 137.569583760278 LAZ: 221.745322906907 LAZ: 31.7353722001247 Date: 2/13/2017 03:12:37 Lat.: 31.7265872955322 Lon.: 117.273750305176 TimeZoneOffset: 08:00:00	2017-02-13 03:12:37	2017-02-13 03:12:57	0	08:00:00	0.9957566740901123	0.0029700008001530736	149.7528		02/13/2017 03:12:12	02/13/2017 03:12:32	90.3528		0.00180778046432859
1.65885824352868E+16	2.69864822186252E+15	0.064509668282229	0.0818424042731627	0.996246361227753	0.00262359417964837	0	0	0	0	-2.59269707583384E+15	9.39654789287185E+15	0.064509668282229	0.0818424042731627	0.996246361227753	0.00262359417964837	0	0	0	0	-1.97679649264382E+19	6.58208998451608E+18	0.064509668282229	0.0818424042731627	0.996246361227753	0.00262359417964837	0	0	0	0	-6.60426338843634E+42	1.15753460842088E+43	0.064509668282229	0.0818424042731627	0.996246361227753	0.00262359417964837	0	0	0	0	1.17699064694406E+21	2.10378749623537E+22	0.064509668282229	0.0818424042731627	0.996246361227753	0.00262359417964837	0	0	0	0	-1.06325201066119E+25	1.4615423814841E+24	0.0311794319117776	0.0835967454799758	0.999362446450008	0.00369540763634842	0	0	0	0	0.00162973445878124	0.011699407970641	0.00152811612359885	15	335.885742789764	170.487321397812	-2.81255338546296	1.89384210725115	0.00791020752293309	0.00857460375716198	-6.20455055223013E-06	1.9863504844584E-05	-7.10584812586219E-09	2.35751014436811E-08	1.00148450906743E-11	1.14438353987159E-11	1.15164638658228E-06	6.63434402512987E-05	0	0.192847058005256	0.0536589618389725	0	1657.8008333842	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000161	31.7265548706055	117.274429321289	Meas	12	0	SAZ: 74.3252325802803 SZA: 137.480281091187 LAZ: 221.907543717342 LAZ: 31.7961885191685 Date: 2/13/2017 03:13:03 Lat.: 31.7265548706055 Lon.: 117.274429321289 TimeZoneOffset: 08:00:00	2017-02-13 03:13:03	2017-02-13 03:13:23	0	08:00:00	0.9832878853302463	0.00219470487454503	149.7528		02/13/2017 03:12:12	02/13/2017 03:12:32	90.3528		0.00287928418563631
2.98683427007678E+16	5.54507254321982E+15	0.195038455216422	0.118337244449848	0.992017433127565	0.00386350351351429	0	0	0	0	-3.19248573472947E+16	1.95388744996563E+16	0.195038455216422	0.118337244449848	0.992017433127565	0.00386350351351429	0	0	0	0	7.71243050123296E+18	1.37271824881276E+19	0.195038455216422	0.118337244449848	0.992017433127565	0.00386350351351429	0	0	0	0	-5.15479487442048E+43	2.4552846065263E+43	0.195038455216422	0.118337244449848	0.992017433127565	0.00386350351351429	0	0	0	0	7.68494013334819E+22	4.45563323159779E+22	0.195038455216422	0.118337244449848	0.992017433127565	0.00386350351351429	0	0	0	0	-8.70245413987026E+25	2.97394246925773E+24	0.0887150859333722	0.0208416194988293	0.99634581450756	0.000918898518057237	0	0	0	0	0.00267176548726463	0.0204340968989167	0.0031387661164072	9	568.016482890783	368.830085705953	-4.62263951431151	3.99825565450091	0.0122559178450797	0.0175536625575881	-7.02484989565563E-06	3.92932407741382E-05	-1.67351391205477E-08	4.51271426695889E-08	1.93067961085214E-11	2.13345105191569E-11	3.25960110073617E-06	8.4945178209827E-05	0	0.397944864225073	0.0880028495261525	0	1422.90728432792	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000163	31.7265930175781	117.278175354004	Meas	14	0	SAZ: 74.4924103702256 SZA: 137.30299773304 LAZ: 222.227805256304 LAZ: 31.9174804870356 Date: 2/13/2017 03:13:54 Lat.: 31.7265930175781 Lon.: 117.278175354004 TimeZoneOffset: 08:00:00	2017-02-13 03:13:54	2017-02-13 03:14:14	0	08:00:00	0.7381121784997408	0.003487037243671873	30.0528		02/13/2017 03:13:29	02/13/2017 03:13:49	90.3528		0.00774450152472264
2.51536575142482E+16	5.19584700964545E+15	0.206617713979821	0.121471324036105	0.990278723190808	0.0039698776499121	0	0	0	0	-2.00197007998519E+16	1.82526258989575E+16	0.206617713979821	0.121471324036105	0.990278723190808	0.0039698776499121	0	0	0	0	3.47207447023123E+19	1.28189050031228E+19	0.206617713979821	0.121471324036105	0.990278723190808	0.0039698776499121	0	0	0	0	-2.16328407448071E+43	2.31562610939213E+43	0.206617713979821	0.121471324036105	0.990278723190808	0.0039698776499121	0	0	0	0	4.43064006145805E+22	4.15362790766678E+22	0.206617713979821	0.121471324036105	0.990278723190808	0.0039698776499121	0	0	0	0	-8.80252070045795E+25	2.79455154749992E+24	0.0148826316036409	0.0196204921676297	0.997974870501132	0.000861295195876047	0	0	0	0	0.00240266227525194	0.0204391072818622	0.00294382807946514	4	299.24147568481	324.819747654815	-2.42118598541935	3.68454410780579	0.00635532148622273	0.0170633372383579	-3.48674878250761E-06	4.03811598771116E-05	-8.90519626940281E-09	4.87635313599743E-08	1.00683509881127E-11	2.39494400609166E-11	2.76225427118063E-06	8.05537807809211E-05	0	0.380091498510252	0.085045629715619	0	1566.4561345027	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000100\Meas0000164	31.7265434265137	117.280563354492	Meas	13	0	SAZ: 74.5745310822677 SZA: 137.215607514882 LAZ: 222.384955365168 LAZ: 31.9774700614978 Date: 2/13/2017 03:14:19 Lat.: 31.7265434265137 Lon.: 117.280563354492 TimeZoneOffset: 08:00:00	2017-02-13 03:14:19	2017-02-13 03:14:40	0	08:00:00	0.7289753987447759	0.003180186494445545	30.0528		02/13/2017 03:13:29	02/13/2017 03:13:49	90.3528		0.00723275913372617
